datetime,count
2011-01-23 13:00:00,71.34
2011-01-23 14:00:00,74.35
2011-01-23 15:00:00,71.08
2011-01-23 16:00:00,73.18
2011-01-23 17:00:00,71.97
2011-01-23 18:00:00,65.19
2011-01-23 19:00:00,41.94
2011-01-23 20:00:00,32.78
2011-01-23 21:00:00,30.13
2011-01-23 22:00:00,20.45
2011-01-23 23:00:00,15.75
2011-01-24 00:00:00,12.48
2011-01-24 01:00:00,5.22
2011-01-24 03:00:00,2.21
2011-01-24 04:00:00,2.54
2011-01-24 05:00:00,6.46
2011-01-24 06:00:00,24.31
2011-01-24 07:00:00,79.16
2011-01-24 08:00:00,177.64
2011-01-24 09:00:00,115.95
2011-01-24 10:00:00,52.08
2011-01-24 11:00:00,43.61
2011-01-24 12:00:00,55.61
2011-01-24 13:00:00,46.79
2011-01-24 14:00:00,45.06
2011-01-24 15:00:00,58.19
2011-01-24 16:00:00,65.12
2011-01-24 17:00:00,150.63
2011-01-24 18:00:00,148.13
2011-01-24 19:00:00,93.8
2011-01-24 20:00:00,61.52
2011-01-24 21:00:00,41.48
2011-01-24 22:00:00,25.97
2011-01-24 23:00:00,20.42
2011-01-25 00:00:00,9.68
2011-01-25 01:00:00,4.16
2011-01-25 02:00:00,2.03
2011-01-25 04:00:00,1.34
2011-01-25 05:00:00,4.82
2011-01-25 06:00:00,34.65
2011-01-25 07:00:00,84.43
2011-01-25 08:00:00,173.7
2011-01-25 09:00:00,119.19
2011-01-25 10:00:00,59.84
2011-01-25 11:00:00,64.35
2011-01-25 12:00:00,76.95
2011-01-25 13:00:00,75.65
2011-01-25 14:00:00,75.32
2011-01-25 15:00:00,76.58
2011-01-25 16:00:00,91.11
2011-01-25 17:00:00,203.54
2011-01-25 18:00:00,193.0
2011-01-25 19:00:00,111.54
2011-01-25 20:00:00,73.72
2011-01-25 21:00:00,49.14
2011-01-25 22:00:00,39.62
2011-01-25 23:00:00,19.67
2011-01-26 00:00:00,9.32
2011-01-26 01:00:00,4.81
2011-01-26 02:00:00,4.03
2011-01-26 05:00:00,3.38
2011-01-26 06:00:00,24.28
2011-01-26 07:00:00,84.17
2011-01-26 08:00:00,152.93
2011-01-26 09:00:00,95.94
2011-01-26 10:00:00,47.83
2011-01-26 11:00:00,40.12
2011-01-26 12:00:00,39.21
2011-01-26 13:00:00,40.65
2011-01-26 14:00:00,40.42
2011-01-26 15:00:00,40.13
2011-01-26 16:00:00,55.82
2011-01-26 17:00:00,117.96
2011-01-27 16:00:00,78.05
2011-01-27 17:00:00,164.66
2011-01-27 18:00:00,136.02
2011-01-27 19:00:00,96.7
2011-01-27 20:00:00,65.3
2011-01-27 21:00:00,48.12
2011-01-27 22:00:00,38.05
2011-01-27 23:00:00,17.29
2011-01-28 00:00:00,9.82
2011-01-28 01:00:00,6.18
2011-01-28 02:00:00,3.046666666666667
2011-01-28 03:00:00,1.514
2011-01-28 05:00:00,5.33
2011-01-28 06:00:00,33.3
2011-01-28 07:00:00,86.11
2011-01-28 08:00:00,178.85
2011-01-28 09:00:00,99.25
2011-01-28 10:00:00,43.19
2011-01-28 11:00:00,42.09
2011-01-28 12:00:00,43.58
2011-01-28 13:00:00,45.93
2011-01-28 14:00:00,58.1
2011-01-28 15:00:00,45.09
2011-01-28 16:00:00,67.63
2011-01-28 17:00:00,159.47
2011-01-28 18:00:00,152.2
2011-01-28 19:00:00,106.22
2011-01-28 20:00:00,73.64
2011-01-28 21:00:00,48.13
2011-01-28 22:00:00,41.03
2011-01-28 23:00:00,20.78
2011-01-29 00:00:00,33.88
2011-01-29 01:00:00,32.81
2011-01-29 02:00:00,16.7
2011-01-29 03:00:00,12.69
2011-01-29 04:00:00,3.76
2011-01-29 06:00:00,2.6
2011-01-29 07:00:00,15.42
2011-01-29 08:00:00,23.25
2011-01-29 09:00:00,39.1
2011-01-29 10:00:00,61.5
2011-01-29 11:00:00,64.43
2011-01-29 12:00:00,74.18
2011-01-29 13:00:00,78.4
2011-01-29 14:00:00,76.93
2011-01-29 15:00:00,75.17
2011-01-29 16:00:00,80.75
2011-01-29 17:00:00,78.23
2011-01-29 18:00:00,65.7
2011-01-29 19:00:00,56.89
2011-01-29 20:00:00,43.11
2011-01-29 21:00:00,34.25
2011-01-29 22:00:00,21.14
2011-01-29 23:00:00,12.88
2011-01-30 00:00:00,28.98
2011-01-30 01:00:00,24.17
2011-01-30 02:00:00,15.57
2011-01-30 03:00:00,12.76
2011-01-30 04:00:00,5.17
2011-01-30 05:00:00,4.08
2011-01-30 07:00:00,12.01
2011-01-30 08:00:00,16.92
2011-01-30 09:00:00,27.51
2011-01-30 10:00:00,57.38
2011-01-30 11:00:00,62.26
2011-01-30 12:00:00,97.64
2011-01-30 13:00:00,79.26
2011-01-30 14:00:00,83.09
2011-01-30 15:00:00,95.76
2011-01-30 16:00:00,96.04
2011-01-30 17:00:00,82.29
2011-01-30 18:00:00,67.11
2011-01-30 19:00:00,46.18
2011-01-30 20:00:00,46.13
2011-01-30 21:00:00,37.06
2011-01-30 22:00:00,24.47
2011-01-30 23:00:00,16.22
2011-01-31 00:00:00,12.08
2011-01-31 01:00:00,4.69
2011-01-31 02:00:00,2.93
2011-01-31 03:00:00,2.3956666666666666
2011-01-31 04:00:00,1.72
2011-01-31 05:00:00,2.76
2011-01-31 06:00:00,36.44
2011-01-31 07:00:00,83.48
2011-01-31 08:00:00,175.54
2011-01-31 09:00:00,92.93
2011-01-31 10:00:00,42.45
2011-01-31 11:00:00,41.07
2011-01-31 12:00:00,57.69
2011-01-31 13:00:00,59.39
2011-01-31 14:00:00,51.85
2011-01-31 15:00:00,49.19
2011-01-31 16:00:00,66.94
2011-01-31 17:00:00,152.67
2011-01-31 18:00:00,147.73
2011-01-31 19:00:00,124.7
2011-01-31 20:00:00,55.9
2011-01-31 21:00:00,34.42
2011-01-31 22:00:00,33.71
2011-01-31 23:00:00,19.31
2011-02-20 00:00:00,29.54
2011-02-20 01:00:00,28.41
2011-02-20 02:00:00,17.87
2011-02-20 03:00:00,7.51
2011-02-20 04:00:00,2.33
2011-02-20 06:00:00,2.64
2011-02-20 07:00:00,14.94
2011-02-20 08:00:00,30.7
2011-02-20 09:00:00,45.61
2011-02-20 10:00:00,90.61
2011-02-20 11:00:00,118.81
2011-02-20 12:00:00,143.91
2011-02-20 13:00:00,167.72
2011-02-20 14:00:00,152.6
2011-02-20 15:00:00,161.1
2011-02-20 16:00:00,154.46
2011-02-20 17:00:00,125.01
2011-02-20 18:00:00,97.0
2011-02-20 19:00:00,90.2
2011-02-20 20:00:00,79.5
2011-02-20 21:00:00,63.37
2011-02-20 22:00:00,48.02
2011-02-20 23:00:00,36.8
2011-02-21 00:00:00,31.32
2011-02-21 01:00:00,24.93
2011-02-21 02:00:00,16.9
2011-02-21 03:00:00,11.45
2011-02-21 04:00:00,4.07
2011-02-21 05:00:00,5.57
2011-02-21 06:00:00,34.9
2011-02-21 07:00:00,71.27
2011-02-21 08:00:00,68.59
2011-02-21 09:00:00,74.73
2011-02-21 10:00:00,98.1
2011-02-21 11:00:00,124.5
2011-02-21 12:00:00,128.16
2011-02-21 13:00:00,98.07
2011-02-21 14:00:00,123.06
2011-02-21 15:00:00,121.19
2011-02-21 16:00:00,94.58
2011-02-21 17:00:00,84.93
2011-02-21 18:00:00,75.72
2011-02-21 19:00:00,65.28
2011-02-21 20:00:00,45.64
2011-02-21 21:00:00,25.35
2011-02-21 22:00:00,24.76
2011-02-21 23:00:00,25.77
2011-02-22 06:00:00,30.88
2011-02-22 07:00:00,92.14
2011-02-22 08:00:00,201.61
2011-02-22 09:00:00,132.49
2011-02-22 10:00:00,46.19
2011-02-22 11:00:00,50.41
2011-02-22 12:00:00,60.76
2011-02-22 13:00:00,73.46
2011-02-22 14:00:00,73.43
2011-02-22 15:00:00,87.62
2011-02-22 16:00:00,78.27
2011-02-22 17:00:00,165.48
2011-02-22 18:00:00,162.92
2011-02-22 19:00:00,94.21
2011-02-22 20:00:00,78.4
2011-02-22 21:00:00,53.6
2011-02-22 22:00:00,38.2
2011-02-22 23:00:00,30.65
2011-02-23 00:00:00,14.22
2011-02-23 01:00:00,5.23
2011-02-23 02:00:00,2.45
2011-02-23 03:00:00,1.26
2011-02-23 05:00:00,6.53
2011-02-23 06:00:00,29.72
2011-02-23 07:00:00,89.83
2011-02-23 08:00:00,196.6
2011-02-23 09:00:00,124.09
2011-02-23 10:00:00,58.66
2011-02-23 11:00:00,65.45
2011-02-23 12:00:00,78.65
2011-02-23 13:00:00,86.58
2011-02-23 14:00:00,84.47
2011-02-23 15:00:00,84.19
2011-02-23 16:00:00,109.21
2011-02-23 17:00:00,215.66
2011-02-23 18:00:00,210.6
2011-02-23 19:00:00,140.15
2011-02-23 20:00:00,73.3
2011-02-23 21:00:00,64.0
2011-02-23 22:00:00,50.93
2011-02-23 23:00:00,33.19
2011-02-24 00:00:00,11.55
2011-02-24 01:00:00,5.6
2011-02-24 02:00:00,2.37
2011-02-24 03:00:00,1.3373333333333335
2011-02-24 05:00:00,6.54
2011-02-24 06:00:00,34.45
2011-02-24 07:00:00,99.37
2011-02-24 08:00:00,236.56
2011-02-24 09:00:00,123.71
2011-02-24 10:00:00,61.35
2011-02-24 11:00:00,69.54
2011-02-24 12:00:00,93.28
2011-02-24 13:00:00,89.79
2011-02-24 14:00:00,88.14
2011-02-24 15:00:00,56.45
2011-02-24 16:00:00,72.27
2011-02-24 17:00:00,170.49
2011-02-24 18:00:00,158.07
2011-02-24 19:00:00,96.26
2011-02-24 20:00:00,75.48
2011-02-24 21:00:00,59.59
2011-02-24 22:00:00,41.94
2011-02-24 23:00:00,31.22
2011-02-25 00:00:00,8.14
2011-02-25 01:00:00,7.75
2011-02-25 02:00:00,5.82
2011-02-25 03:00:00,1.83
2011-02-25 05:00:00,7.19
2011-02-25 06:00:00,24.23
2011-02-25 07:00:00,81.13
2011-02-25 08:00:00,154.76
2011-02-25 09:00:00,74.68
2011-02-25 10:00:00,44.11
2011-02-25 11:00:00,80.3
2011-02-25 12:00:00,139.81
2011-02-25 13:00:00,137.7
2011-02-25 14:00:00,138.66
2011-02-25 15:00:00,134.18
2011-02-25 16:00:00,113.06
2011-02-25 17:00:00,176.89
2011-02-25 18:00:00,169.12
2011-02-25 19:00:00,108.12
2011-02-25 20:00:00,74.87
2011-02-25 21:00:00,56.5
2011-02-25 22:00:00,42.81
2011-02-25 23:00:00,28.15
2011-02-26 00:00:00,31.68
2011-02-26 01:00:00,27.79
2011-02-26 02:00:00,17.14
2011-02-26 03:00:00,12.38
2011-02-26 04:00:00,3.53
2011-02-26 05:00:00,3.14
2011-02-26 06:00:00,3.0
2011-02-26 07:00:00,8.76
2011-02-26 08:00:00,28.67
2011-02-26 09:00:00,47.04
2011-02-26 10:00:00,114.89
2011-02-26 11:00:00,136.29
2011-02-26 12:00:00,145.91
2011-02-26 13:00:00,155.6
2011-02-26 14:00:00,147.74
2011-02-26 15:00:00,156.36
2011-02-26 16:00:00,149.43
2011-02-26 17:00:00,122.81
2011-02-26 18:00:00,98.1
2011-02-26 19:00:00,67.24
2011-02-26 20:00:00,65.47
2011-02-26 21:00:00,44.02
2011-02-26 22:00:00,44.08
2011-02-26 23:00:00,45.33
2011-02-27 00:00:00,34.69
2011-02-27 01:00:00,32.73
2011-02-27 02:00:00,19.05
2011-02-27 03:00:00,12.74
2011-02-27 04:00:00,4.84
2011-02-27 06:00:00,4.32
2011-02-27 07:00:00,14.38
2011-02-27 08:00:00,36.9
2011-02-27 09:00:00,45.73
2011-02-27 10:00:00,91.32
2011-02-27 11:00:00,124.63
2011-02-27 12:00:00,153.81
2011-02-27 13:00:00,163.85
2011-02-27 14:00:00,155.75
2011-02-27 15:00:00,185.82
2011-02-27 16:00:00,212.62
2011-02-27 17:00:00,134.46
2011-02-27 18:00:00,118.43
2011-02-27 19:00:00,102.28
2011-02-27 20:00:00,83.55
2011-02-27 21:00:00,77.63
2011-02-27 22:00:00,55.89
2011-02-27 23:00:00,38.35
2011-02-28 00:00:00,19.79
2011-02-28 01:00:00,7.49
2011-02-28 03:00:00,1.71
2011-02-28 05:00:00,7.65
2011-02-28 06:00:00,34.14
2011-02-28 07:00:00,117.86
2011-02-28 08:00:00,216.17
2011-02-28 09:00:00,157.3
2011-02-28 10:00:00,97.62
2011-02-28 11:00:00,129.25
2011-02-28 12:00:00,145.82
2011-02-28 13:00:00,90.01
2011-02-28 14:00:00,45.11
2011-02-28 15:00:00,44.72
2011-02-28 16:00:00,67.39
2011-02-28 17:00:00,146.78
2011-02-28 18:00:00,137.95
2011-02-28 19:00:00,97.05
2011-02-28 20:00:00,84.23
2011-02-28 21:00:00,65.48
2011-02-28 22:00:00,43.73
2011-02-28 23:00:00,32.29
2011-03-20 00:00:00,34.55
2011-03-20 01:00:00,32.4
2011-03-20 02:00:00,21.83
2011-03-20 03:00:00,8.97
2011-03-20 04:00:00,2.79
2011-03-20 05:00:00,3.24
2011-03-20 06:00:00,7.23
2011-03-20 07:00:00,19.05
2011-03-20 08:00:00,52.47
2011-03-20 09:00:00,75.52
2011-03-20 10:00:00,127.66
2011-03-20 11:00:00,147.57
2011-03-20 12:00:00,157.7
2011-03-20 13:00:00,165.21
2011-03-20 14:00:00,164.94
2011-03-20 15:00:00,165.26
2011-03-20 16:00:00,181.37
2011-03-20 17:00:00,174.0
2011-03-20 18:00:00,161.3
2011-03-20 19:00:00,117.72
2011-03-20 20:00:00,90.9
2011-03-20 21:00:00,65.19
2011-03-20 22:00:00,52.77
2011-03-20 23:00:00,32.7
2011-03-21 00:00:00,13.07
2011-03-21 01:00:00,10.2
2011-03-21 02:00:00,6.88
2011-03-21 03:00:00,2.96
2011-03-21 05:00:00,5.33
2011-03-21 06:00:00,34.31
2011-03-21 07:00:00,87.05
2011-03-21 08:00:00,225.41
2011-03-21 09:00:00,149.1
2011-03-21 10:00:00,67.3
2011-03-21 11:00:00,95.39
2011-03-21 12:00:00,89.74
2011-03-21 13:00:00,126.16
2011-03-21 14:00:00,118.47
2011-03-21 15:00:00,155.88
2011-03-21 16:00:00,165.39
2011-03-21 17:00:00,346.43
2011-03-21 18:00:00,316.47
2011-03-21 19:00:00,240.98
2011-03-21 20:00:00,173.11
2011-03-21 21:00:00,97.5
2011-03-21 22:00:00,93.08
2011-03-21 23:00:00,54.0
2011-03-22 00:00:00,26.58
2011-03-22 01:00:00,9.56
2011-03-22 02:00:00,8.51
2011-03-22 03:00:00,4.22
2011-03-22 04:00:00,2.96
2011-03-22 05:00:00,11.54
2011-03-22 06:00:00,41.58
2011-03-22 07:00:00,134.99
2011-03-22 08:00:00,244.94
2011-03-22 09:00:00,152.85
2011-03-22 10:00:00,110.51
2011-03-22 11:00:00,110.6
2011-03-22 12:00:00,130.77
2011-03-22 13:00:00,113.81
2011-03-22 14:00:00,120.34
2011-03-22 15:00:00,123.97
2011-03-22 16:00:00,164.64
2011-03-22 17:00:00,330.15
2011-03-22 18:00:00,293.77
2011-03-22 19:00:00,177.57
2011-03-22 20:00:00,134.73
2011-03-22 21:00:00,99.57
2011-03-22 22:00:00,71.47
2011-03-22 23:00:00,41.97
2011-03-23 00:00:00,16.97
2011-03-23 01:00:00,6.52
2011-03-23 02:00:00,8.74
2011-03-23 03:00:00,2.45
2011-03-23 05:00:00,6.62
2011-03-23 06:00:00,38.57
2011-03-23 07:00:00,113.29
2011-03-23 08:00:00,236.29
2011-03-23 09:00:00,152.85
2011-03-23 10:00:00,69.45
2011-03-23 11:00:00,64.33
2011-03-23 12:00:00,70.28
2011-03-23 13:00:00,69.95
2011-03-23 14:00:00,87.05
2011-03-23 15:00:00,83.82
2011-03-23 16:00:00,132.2
2011-03-23 17:00:00,242.18
2011-03-23 18:00:00,158.33
2011-03-23 19:00:00,111.93
2011-03-23 20:00:00,62.75
2011-03-23 21:00:00,42.24
2011-03-23 22:00:00,42.26
2011-03-23 23:00:00,31.4
2011-03-24 00:00:00,10.96
2011-03-24 01:00:00,5.7
2011-03-24 02:00:00,6.27
2011-03-24 03:00:00,2.42
2011-03-24 04:00:00,2.11
2011-03-24 05:00:00,5.79
2011-03-24 06:00:00,36.05
2011-03-24 07:00:00,80.02
2011-03-24 08:00:00,129.36
2011-03-24 09:00:00,134.72
2011-03-24 10:00:00,59.74
2011-03-24 11:00:00,67.77
2011-03-24 12:00:00,84.2
2011-03-24 13:00:00,87.64
2011-03-24 14:00:00,95.61
2011-03-24 15:00:00,84.29
2011-03-24 16:00:00,105.93
2011-03-24 17:00:00,198.22
2011-03-24 18:00:00,182.86
2011-03-24 19:00:00,120.65
2011-03-24 20:00:00,85.95
2011-03-24 21:00:00,56.44
2011-03-24 22:00:00,45.94
2011-03-24 23:00:00,33.14
2011-03-25 00:00:00,13.44
2011-03-25 01:00:00,5.17
2011-03-25 02:00:00,3.105
2011-03-25 03:00:00,1.5873333333333335
2011-03-25 04:00:00,1.34
2011-03-25 05:00:00,8.56
2011-03-25 06:00:00,38.28
2011-03-25 07:00:00,105.9
2011-03-25 08:00:00,245.74
2011-03-25 09:00:00,136.64
2011-03-25 10:00:00,74.54
2011-03-25 11:00:00,75.15
2011-03-25 12:00:00,97.0
2011-03-25 13:00:00,99.47
2011-03-25 14:00:00,90.78
2011-03-25 15:00:00,94.5
2011-03-25 16:00:00,124.57
2011-03-25 17:00:00,205.29
2011-03-25 18:00:00,206.04
2011-03-25 19:00:00,142.88
2011-03-25 20:00:00,91.98
2011-03-25 21:00:00,66.79
2011-03-25 22:00:00,45.88
2011-03-25 23:00:00,31.14
2011-03-26 00:00:00,35.1
2011-03-26 01:00:00,32.27
2011-03-26 02:00:00,21.56
2011-03-26 03:00:00,8.03
2011-03-26 04:00:00,3.93
2011-03-26 05:00:00,4.42
2011-03-26 06:00:00,11.23
2011-03-26 07:00:00,35.02
2011-03-26 08:00:00,67.45
2011-03-26 09:00:00,77.41
2011-03-26 10:00:00,108.8
2011-03-26 11:00:00,122.88
2011-03-26 12:00:00,153.73
2011-03-26 13:00:00,166.38
2011-03-26 14:00:00,170.66
2011-03-26 15:00:00,173.13
2011-03-26 16:00:00,164.97
2011-03-26 17:00:00,163.82
2011-03-26 18:00:00,152.84
2011-03-26 19:00:00,92.46
2011-03-26 20:00:00,73.33
2011-03-26 21:00:00,54.04
2011-03-26 22:00:00,43.96
2011-03-26 23:00:00,34.09
2011-03-27 00:00:00,33.78
2011-03-27 01:00:00,30.1
2011-03-27 02:00:00,21.46
2011-03-27 03:00:00,8.77
2011-03-27 04:00:00,4.16
2011-03-27 06:00:00,7.04
2011-03-27 07:00:00,44.15
2011-03-27 08:00:00,57.09
2011-03-27 09:00:00,74.12
2011-03-27 10:00:00,100.98
2011-03-27 11:00:00,114.44
2011-03-27 12:00:00,127.67
2011-03-27 13:00:00,151.14
2011-03-27 14:00:00,165.73
2011-03-27 15:00:00,163.43
2011-03-27 16:00:00,174.07
2011-03-27 17:00:00,164.68
2011-03-27 18:00:00,144.14
2011-03-27 19:00:00,99.37
2011-03-27 20:00:00,73.54
2011-03-27 21:00:00,55.78
2011-03-27 22:00:00,46.46
2011-03-27 23:00:00,37.81
2011-03-28 00:00:00,12.76
2011-03-28 01:00:00,4.79
2011-03-28 02:00:00,3.72
2011-03-28 03:00:00,3.1073333333333335
2011-03-28 05:00:00,7.68
2011-03-28 06:00:00,37.27
2011-03-28 07:00:00,112.45
2011-03-28 08:00:00,232.65
2011-03-28 09:00:00,136.13
2011-03-28 10:00:00,72.72
2011-03-28 11:00:00,68.61
2011-03-28 12:00:00,83.94
2011-03-28 13:00:00,90.14
2011-03-28 14:00:00,88.25
2011-03-28 15:00:00,87.66
2011-03-28 16:00:00,118.17
2011-03-28 17:00:00,228.75
2011-03-28 18:00:00,211.05
2011-03-28 19:00:00,142.7
2011-03-28 20:00:00,95.77
2011-03-28 21:00:00,73.4
2011-03-28 22:00:00,54.29
2011-03-28 23:00:00,31.53
2011-03-29 00:00:00,9.77
2011-03-29 01:00:00,3.02
2011-03-29 02:00:00,3.793333333333333
2011-03-29 03:00:00,2.983333333333334
2011-03-29 04:00:00,1.9
2011-03-29 05:00:00,6.21
2011-03-29 06:00:00,38.93
2011-03-29 07:00:00,113.34
2011-03-29 08:00:00,243.65
2011-03-29 09:00:00,135.14
2011-03-29 10:00:00,76.8
2011-03-29 11:00:00,78.4
2011-03-29 12:00:00,93.64
2011-03-29 13:00:00,88.32
2011-03-29 14:00:00,93.06
2011-03-29 15:00:00,95.55
2011-03-29 16:00:00,119.86
2011-03-29 17:00:00,241.9
2011-03-29 18:00:00,219.66
2011-03-29 19:00:00,153.55
2011-03-29 20:00:00,102.29
2011-03-29 21:00:00,76.68
2011-03-29 22:00:00,58.15
2011-03-29 23:00:00,33.32
2011-03-30 00:00:00,13.78
2011-03-30 01:00:00,11.72
2011-03-30 02:00:00,6.74
2011-03-30 03:00:00,3.62
2011-03-30 04:00:00,3.47
2011-03-30 05:00:00,7.77
2011-03-30 06:00:00,38.87
2011-03-30 07:00:00,122.21
2011-03-30 08:00:00,246.78
2011-03-30 09:00:00,154.76
2011-03-30 10:00:00,86.43
2011-03-30 11:00:00,85.33
2011-03-30 12:00:00,94.8
2011-03-30 13:00:00,95.76
2011-03-30 14:00:00,90.92
2011-03-30 15:00:00,71.99
2011-03-30 16:00:00,67.4
2011-03-30 17:00:00,131.41
2011-03-30 18:00:00,144.45
2011-03-30 19:00:00,90.1
2011-03-30 20:00:00,62.03
2011-03-30 21:00:00,57.16
2011-03-30 22:00:00,38.86
2011-03-30 23:00:00,27.17
2011-03-31 00:00:00,5.2
2011-03-31 01:00:00,4.08
2011-03-31 02:00:00,5.02
2011-03-31 03:00:00,2.49
2011-03-31 04:00:00,2.29
2011-03-31 05:00:00,5.47
2011-03-31 06:00:00,27.51
2011-03-31 07:00:00,94.1
2011-03-31 08:00:00,207.36
2011-03-31 09:00:00,90.18
2011-03-31 10:00:00,57.4
2011-03-31 11:00:00,58.32
2011-03-31 12:00:00,62.85
2011-03-31 13:00:00,77.61
2011-03-31 14:00:00,75.96
2011-03-31 15:00:00,57.94
2011-03-31 16:00:00,89.95
2011-03-31 17:00:00,169.66
2011-03-31 18:00:00,164.69
2011-03-31 19:00:00,120.25
2011-03-31 20:00:00,61.4
2011-03-31 21:00:00,56.48
2011-03-31 22:00:00,39.46
2011-03-31 23:00:00,36.15
2011-04-20 00:00:00,31.14
2011-04-20 01:00:00,9.7
2011-04-20 02:00:00,9.41
2011-04-20 03:00:00,3.53
2011-04-20 04:00:00,3.68
2011-04-20 05:00:00,12.69
2011-04-20 06:00:00,45.31
2011-04-20 07:00:00,141.79
2011-04-20 08:00:00,391.6
2011-04-20 09:00:00,182.43
2011-04-20 10:00:00,124.42
2011-04-20 11:00:00,133.6
2011-04-20 12:00:00,150.37
2011-04-20 13:00:00,151.05
2011-04-20 14:00:00,148.22
2011-04-20 15:00:00,145.03
2011-04-20 16:00:00,215.22
2011-04-20 17:00:00,362.72
2011-04-20 18:00:00,362.4
2011-04-20 19:00:00,312.15
2011-04-20 20:00:00,200.93
2011-04-20 21:00:00,148.11
2011-04-20 22:00:00,112.76
2011-04-20 23:00:00,64.52
2011-04-21 00:00:00,28.74
2011-04-21 01:00:00,14.48
2011-04-21 02:00:00,11.54
2011-04-21 03:00:00,4.01
2011-04-21 04:00:00,3.74
2011-04-21 05:00:00,8.58
2011-04-21 06:00:00,43.41
2011-04-21 07:00:00,144.18
2011-04-21 08:00:00,233.12
2011-04-21 09:00:00,168.77
2011-04-21 10:00:00,108.75
2011-04-21 11:00:00,121.82
2011-04-21 12:00:00,148.53
2011-04-21 13:00:00,128.81
2011-04-21 14:00:00,114.73
2011-04-21 15:00:00,120.25
2011-04-21 16:00:00,152.22
2011-04-21 17:00:00,343.44
2011-04-21 18:00:00,312.77
2011-04-21 19:00:00,207.62
2011-04-21 20:00:00,176.23
2011-04-21 21:00:00,107.13
2011-04-21 22:00:00,76.78
2011-04-21 23:00:00,36.16
2011-04-22 00:00:00,23.17
2011-04-22 01:00:00,11.73
2011-04-22 02:00:00,6.29
2011-04-22 03:00:00,4.4
2011-04-22 04:00:00,3.6
2011-04-22 05:00:00,7.46
2011-04-22 06:00:00,41.23
2011-04-22 07:00:00,112.63
2011-04-22 08:00:00,250.58
2011-04-22 09:00:00,120.0
2011-04-22 10:00:00,93.36
2011-04-22 11:00:00,78.03
2011-04-22 12:00:00,90.3
2011-04-22 13:00:00,61.3
2011-04-22 14:00:00,38.65
2011-04-22 15:00:00,59.14
2011-04-22 16:00:00,94.98
2011-04-22 17:00:00,126.45
2011-04-22 18:00:00,93.86
2011-04-22 19:00:00,80.41
2011-04-22 20:00:00,75.3
2011-04-22 21:00:00,51.84
2011-04-22 22:00:00,45.66
2011-04-22 23:00:00,38.99
2011-04-23 00:00:00,35.75
2011-04-23 01:00:00,33.36
2011-04-23 02:00:00,24.92
2011-04-23 03:00:00,17.24
